clean_text,label
niat hati mau regis sim card  selesai memasukkan nomor nik eh malah  nomor kk mana gue tau lah gblk memang kakak gue  megang memang gue  nyimpen    kk,anger
next  kehidupan keluarga ario bayu aka komandan tim alpha  ganteng berkacamata hitam  viral  media sosial   keluarga  cukup bahagia  a little daddy girl,happy
bahagiaku bersamamu ditiap detik ku ku selalu mengingatmu entah  dibayanganku selalu  muncul wajah indahmu sayang ku merindukanmu sayang love kamu hadad sayang malam hadad sayang,love
banyak lini masa  membahas kuota away kemarin  tiba aku  ingget waktu away  sebenarnya   kuota buat solo  nekat  berangkat  sesampai  sini banyak   berangkat mungkin lebih asyik  kuota    kasih kuota cuma sedikit moga cepat ricuh,happy
am  saling sayang  aku  coba menyatakan kekamu  kamu tetap  peduli aku  sini  suka menunggu kamu  tau  kapan ,sadness
sebaiknya baca doa terus  kalau  mimpi  katanya katanya  jinnya suka sama kamu hehe seram  aku  takut wkwk,fear
 pernah  sedang ngejalanin usaha  tau lika liku keunikan konsumen prinsip gue selama  gue penuhin permintaannya i will do it walaupun  gue aneh,happy
jadi agustus  jadwal pulang  teman menikah agenda jalan bareng sama rekan kantor  pilihan  sama sama  ikut  gimanaaaaaaaaa padahal jarang banget aku menemukan waktu pas  hati mau ikut,sadness
jujur iya aku takut soalnya aku takut terciduk pas naik turun  mobil  suatu tempat om aku driver ojek online takutnya beliau lihat,fear
tema photo   putri popok sedang tidur siang haha halo semua nya akhirnya photo kimora baru  posting  bulan kimora lahir mohon doanya  terima kasih,happy
kadang rezeki kalau dihitung bakal selalu    kurang  kalau mau investasi sosial  panjang daftar pertimbangan rasional nya    semua berawal  niat   memberi   sesama  dianjurkan sama rasulullah,happy
 lah ahok  bui istri dikangkangi orang tujuh tahun sekarang malah kjatuhan pohon plastik  kasihan nasibnya,sadness
  mendoakan negeri  lebih kudulukan ketimbang  diri sendiri  laeeen  aku  punya ibu  aku lebih percaya doanya untukku lebih makbul ketimbang doaku sendiri  diriku sendiri wkwk jidatmunaaaay,happy
gue pelajari  akun instagram  kerap memposting foto seronok   wajar mpe  vulgar  gue perhatikan seringkali sih pemilik akun cuek  banyak nya kata  kalimat jorok akhirnya muncul justifikasi bahwasanya nglakuin  semacam  cat calling  dunia nyata  wajar,anger
maha dahsyah allah  menciptakan mimpi   detailnya hinggal waktu  tanggal terlihat detak jantung terasa hingga terbangun lalu merasa ketakutan  berasal  mimpi tersebut,fear
gue bilang  bude gue  gue sangat takut lalu diusirlah kucing    luar rumah sepupu gue  siap menggendong sih kucing gue   nganga  membatin  allah semoga masa depanku   berhubungan  kucing,fear
haji  puncak  penyempurna keislaman  rab pantaskan diriku menyambut panggilanmu has asrama haji pondok gede,love
jadi takut aku sering foto anak   pakai flash blits kok  sadar  bahaya kalau kena cahaya langsung matanya  mamah kurang i  fotonya  nak,fear
 lebih fokus    kehidupan  sendiri in the end  memiliki kekasih    menyalahan  mungkin    titik bawah hidup  terus buat kalian  cewek never ever sayang apa aku minta  kan,sadness
kejadiannya baru banget tadi pulang nongkrong  stasiun manggarai jam an  lumayan rame teman gue cewek pas   tangga desak desakan pantatnya dipegang cowok  mengadu  gw,sadness
lovelaws tt  paham gue sama mbak gitaris warpaint satu  keren banget gue dengar album  kayak exposing her romantic side nya   jir berhasil banget vibe nya fierce  vurnerable seducing at the sama time gue paling suka lagu love leaks sama i ve been fine,happy
i sumpah kamu  kalau ngechat ko koh iko terus ku balas secepat kilat   dibalas  kesal  kan yak  kalau dichat gitu pikiran   dapaya penting  nich terus ngilang kan iko sugus jadi sebal,anger
 namanya  cinta  waktu cinta banget cinta aja lumayan cinta  cinta  enggak mau pisah  namanya  cinta siapa   ngeplanning besok mau memberi cinta berapa persen  doi,love
  pokoknya terima kasih kamu  mau pilih aku jadi kapel kamu terima kasih  percaya sayang  sabar sama aku aku sayang sama kamu semoga  langgeng  tanggal  bulan berikutnya  yaa maaf aku   jadi apa  kamu idamkan but i ll try it,love
bergantung financial  suami terkdg membuat  berpikir jauh buat kedepan   slmanya gue hidup sama   slmanya  punya duit persiapan buat anak sekolah    biaya tambah membengkak giliran  kerja   ijinin gue  mengerti  bagaimana kalau kayak begini,sadness
mandiri  finansial  langkah pertama menuju kedewasaan  mungkin   dianggap dewasa  siapapun bila makan  beli pulsa handphone   meminta  orang tua miliki pekerjaan  layak  hidupi diri  sendiri,sadness
mencuci termos ala orang malas isi penuh  air mendidih tutup rapat menit buang airnya isi termos  air es termos  digunakan   biasa,happy
gue deg an sepanjang baca   gue setuju soal jangan kelihatan takut  berani besok cepat  petugas keamanan   kalian ,fear
semalam pakai baff kaos tangan sepatu lengkap kayak mau riding  duduk  depan kasir habis sahur  menunggu teman bayar dikasir biar selese bayar  langsung cabut eh dikira ojek online   menunggu orderan sama  punya warung ntaps mas,sadness
kalau bahagia  sederhana  kamu sibuk mempercantik raga sedang kamu tau milikmu    fana lokasi sungai susukan ndalem mejagong randudongkal pemalang pesonaramadan pesonaramadan juni,sadness
cinta penuh  banyak   membuat semuanya berharga  tak  satu    lebih baik  cinta  senyum kecil dirimu,love
terkadang aku  menjemput waktu waktu    jauh tertinggal  memelukmu    terlalu takut  perpisahan,fear
beeuughhh  jaman duluuuu  sering parno membayangkan  tiap lihat tukang cukur bersihkan rambut laki pakai pisau ituloh  langsung terbayang  pisonya dipakai ramai terus kalau berdarah terus kena   sterilkah,fear
 pernah dipaksa sih buat berkerudung   sekolah dasar  keinginan sendiri   sayang kata mama waktu  kelas bentar  lulus  beli baju ,happy
padahal korban pelecehan    pakai seragam sekolah pakai baju kantor pakai jubah lengkap  niqab nya  memang dasar otak sama selangkangan   beres  perempuan  disalahkan  alasan pakaian,anger
 rajin sholat pintar masak  bagaimana   cepat ketemuan ujar seorang cowok  gebetannya mungkin umm mas mas kok lebay mbatin,sadness
dibalik cewek  memberikan kepercayaan  pasangannya  keraguan  takut kehilangan   tau  dirinya  banyak memiliki kekurangan   luar sana banyak  lebih baik  dirinya,fear
hikssss  daerah jalan jambon kodya yogyakarta sering mati listrik malam  mati listrik lg     kota besar kok listrik sering mati,sadness
 pemerintah  pelayan rakyat  bertugas membuat rakyatnya sejahtera  kok malah aaaahhh sudahlah biar allah swt   memberikan azab sebentar  in  allah swt,anger
gue tipe orang  penakut banget kadang kalau  kos sendiri padahal   apa  gue parno  takut  merasa kayak  seseorang  kalian nih gue  melakukan  apa nih biar  jadi orang penakut meminta  ruqiyah kalau ,fear
puasa tahun  berasa banget kurang khusunya salat tarawih sama mengaji  dihitung jari berapa kalinya padahal   tahun depan  merasakan ,sadness
 jatuh cinta biasanya tiap mau tidur terus kepikiran bikin bahagia  karuan masa pendekatan sama pacaran  sama sama indah bedanya sensasi jatuh cinta  masa pendekatan  lebih menggemaskan    degdegan kalau ketemu  malu malu kucing kalau kangen,love
   mau gue ungkapkan   bikin nyaman gue apa    iyaiya  baiknya keterlaluan manisnya keterlaluan gemesinnya keterlaluan marahnya  ketealuan wmwkwkwk sangat sayang dika,love
  pandangan mata genggaman tangan pelukan hangat  definisi cinta  tiap pasangan  pemahaman  berbeda  pengertian  berbeda mungkin kamu  lebih banyak terluka     membuatmu berhenti mencari cinta a perfect love,love
  waktu tiga detik aku jatuh cinta  seseorang  pertama kali  mustahil  berhenti mencintai  waktu tiga detik seo in ha love rain,love
tenganan festival menjadi festival pariwisata unggulan  karangasem  memiliki tagline karangasemthespiritofbali  menjanjikan keunikan adat tradisi budaya  adiluhung  live event tradisi perang pandan   mendunia,happy
kamu kopi  semangat kerjamu yuk beraktivitas,love
 kamu sakit pilek papa selalu khawatir  kadang sedikit membentak  berkata  dibilang jangan minum air dingin berbeda  mama  memperhatikan  menasihatimu  lembut ketahuilah pala benar benar mengkhawatirkan keadaanmu,love
dulu kakiku  beralaskan setapak tanah kepalaku   beratapkan langit kelam kekasih sejati  hanyalah kesunyian   kegelapan  kuinginkan,sadness
dulu kayak hampir setengah jam  x sesi jelaskan orang korea kata cie sampe pakai  dramain biat  nyambung akhirnya baru  mengerti  menemukan padanan kata  korea terus sekarang gue  lupa bahas koreanya wah apa hahahhaa,happy
pernah baca katanya memang  oknuum  bikin kebakaran terus kalau pemadam kebakarannya dateng malah dihalang halangin serem serem ibu kota serem,fear
semuanya ku lakukan atas dasar cinta  mu wahai kekasih ku,love
cinta mengerti apa  tak diungkapkan merasakan  dijelaskan  cinta bukan  wajah nan rupawan  cinta   sebuah pengertian,love
 jam hari   naik trans yoyakarta  jalan kaliurang depan dd  bandara   trans cuma    sama seorang bapak sumpah suka banget sama pelayanan mas masnya  ramah senyum   sungkan mengajak mengobrol  penumpang salut,happy
somplak  kak hahaha  tak unjukin sama orang kantor  berusaha yakinkan aku soal flat earth inihhh baca alon alon  mas,anger
terus jadi tiba tiba kangen dipanggil nama kecil   lama banget  dengar dipanggil  kangen wkwk terakhir jaman sama sih  teman teman  so akrab panggil gitu geli  sekarang malah kangen,happy
  banyak  pikir apasi bel sok  pembaruan  biar ikutan viral kan hm  apa apa kok kalian semua  sini enggak retweet orang reply this thread cuma mau menunjukkan  kalau  mau  artis kayak mau orang biasa kayak mau siapa kayak  memang berhak marah kalau dilecehin,anger
  kamu butuh uang  membiayai uang semester  kehidupanmu orang  pertama mengerutka kening  papa papa  berusaha keras mencari jalan  anaknya  merasa sama  teman temannya  ,love
wozniacki out daria kasatkina  lhoo mainnya gendeng super kencang menampar hebattt goodluck,happy
woi piyik ku  asai nanami sayang ku cinta  allah bangganya diriku  mu sayang  allah deep voicenya bagus banget  allah  allah lucu banget  manusia,love
 kamu relationship goals   kayak bagaimana sih sejujurnya   bagaimana   selalu saling each other aja saling cinta saling sayang saling kompromi ngehargai saling butuh saling paham saling ngelindungin  saling saling  lainnya,love
terkaget dirinya  tiba tiba disapa seseorang takut  kamu menyadari penyamaran nya  ,fear
 gue bilang heiiii kamu   nyaplok duit   jadi hak orang  lebih  mampu  lo   gue ingatkan kalau  iuran badan penyelenggara jaminan sosial  cuma sekian  sendiri    pelayanan  dibantuin iuran peserta peserta  mbok tahu diri,anger
 apa   ditahan nya     sanggup  melepaskannya    dialah  maha perkasa maha bijaksana qs al fatiir,happy
no no no jangan  dongss tiap orang  punya pesonanya masing mungkin kamu menganggap dirimu  cantik  orang menganggap kamu cantik  sudut perspektif  cantik   mesti  luar ai,happy
hari senin qerja lembur bagai quda hati hati gaes   pengendara motor cek dulu helm nya siapa tau  serangga laba laba   kecoa,fear
bayangkan  kalau   suka sama seseorang masa   paksa suka sih aduh     kayak    drama  suka   biarpun banyak duit  kalau  suka   suka  iya  sih,anger
spontan menyalakan flash handphone  mencari tissue buat lap tak lupa sebelumnya gue senter bagian atas kamar sejajar sama lokasi tetesan   apa apa mau lihat hasil lap  tisu  parno pas braniin liat untung  cuma air biasa   flu percuma  mau nyium  baunya,fear
me gila  orang  setibanya hujan deras  lapangan semua penonton ambil jaket  buka payung  tetap fokus menonton teman lebih gila mana rela terbang jkt paris  menonton tennis me  hati iya  ,sadness
datang datang anak batita  menyambut  sumringah  peluk  lama nempel tiap menit ngetuk kamar mandi imo   mandinya cuma mau jemur handuk ditanya mau  mana takut pergi  terus dipeluk  lepas dicintai semenyenangkan ,love
  kisah blusuk presiden jokowi   ikuti  mana beliau mendatangi masyarakat menyalami  bertanya  mendengarkan   rasakan menindaklanjuti  pihak terkait  satu persatu masalah  diselesaikan jokowisekalilagi,happy
cinta tak butuh pengorbanan   kamu merasa berkorban    cintamu mulai pudar  wejangan  mbah,love
entah  gue ngeri  sama laut lepas which is  ditengah  terhampar luas banget air doang ngeri abiiiss   mengerti  fobia  bukan  gue  pernah  trauma sama laut lepas aneh  ngeri asli,fear
budayakan mencari  membaca  bertanya   pernah dijelaskan berkali kok,anger
oppa  sekarang tetap sama selalu dengarkan curhatan aku     penting bahkan   penting banget sayang sama aku  lebih hati hati sama  pertahankan,love
segala kebaikan   perbuat bagaikan meneteskan air keringat dilautan,sadness
jadi orang tua    mau anaknya  apa keadaannya tetap sayang banget berjuang mati an  anak walaupun cape pulang kerja   pulangnya menanyakan perkembangan anaknya,love
keahlian cewek kalau  sayang banget mempertahankan memperjuangkan menahan rasa sakit hati sabar  setia,love
kesabaran  kebahagiaan   hati sadar  tuhan lebih tahu segalanya,happy
  merasakan cinta terindah ketahuilah tiada cinta lebih indah  cinta  kekasih sayyidina muhammad saw  bibir  bershalawat  beliau lalu hatipun bergetar terpapar cinta tak bertepi sang nabi   tulus suci tak lekang  kiamat,fear
selamat tanggal sayang wah  bulan aja makin sayang  sama aku jangan bosan sama aku semoga  terus smsm   tanggal berikutnya love kamu,love
  pindah on  foto foto  ceritanya  mencoba face filter hengpong syanggih punya diajeng astri eka pertiwi gada orangnya  usah dicari,happy
selamat ulang tahun dek zein  kedua tahun semoga panjang umur tambah pintar tambah cerdas menjadi anak sholih berbakti  kedua orang tua nusa  bangsa,happy
 beli mrtabak gliran  jadi  kaki berat melangkah gra dengar lagu hayah mas mas nya lf  kayak nya p,happy
serem baru buka facebook eh  notifikasi banyak benar  cowok menyukai semua nya  awal gue buat facebook  sekarang terus ngechat  jelas please leave me alone,fear
sekadar mencoba  jauh  kata sempurna  tau caranya memperpanjang durasinya sajak detik sajakrindu diam tanyajawab janganpergi,sadness
tertawa banget  allah next time  adakan menang part  wkwk  ih  buluk tetap cantik koo iya luvsss,happy
romantis menurutku  selalu dilakukan  jalan kalau  jalan kaki   membiarkan aku  sisi luar  menghindari keserempet selalu dijaga ,love
  atm antriannya lumayan panjang  nih ibu ibu antre  belakang  bawa anaknya sa mengecek saldo sih anak  mengintip mengintip terus bertanya  ibunya td mama mama memang enam ribu  diambil batin  teriris mental  cidera serius,sadness
ujung nya bukan soal kopi  duit  keluar  bagaimana cara kamu memperlakukan  melayani konsumen   complain  barang jasa  dijual ingat  yak hai mbak barista gancit,anger
 apa miss semangat bawa   konser selanjutnya   terima kasih prjuangannya tahun  semangat miss  semua menunggu,happy
kok aku jatuh cinta banget sama kamu kalau  poni samping sayang  kalau senyum gini rela deh melakukan apapun buat jagakan senyuman diwajah kamu by,love
 hatimu terlalu berharap  seseorang  allah timpakan  atas kamu pedihnya pengharapan  kamu mengetahui  allah sangat mencemburui hati  berharap    allah menghalangimu  perkara tersebut  kamu  berharap  nya,sadness
meskipun cara  dilakukam dilandasi kasihsayang   pribadi tak suka  cara orang tua  mendidik  memukul anak  depan orang banyak,sadness
